OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"9587","141","2",YES,None,"47654","110997",ACT,REG,BUR,Burien,SW,NO,,W,NO,YES,"6",YelRed-Stop,"60",CURRENT,6th Ave SW,320.00000000000,FM,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,320.00000000000,320.00000000000,1960-01-01T00:00:00.000Z,"24",Unknown,"0",6th Ave SW,,N,None,None,Far middle,BUR,YES,1266995.00000000000,"1266995",173938.50000000000,173963.50000000000,"98166","123",SW 152nd St,A1 <=2 rts,KCM,Toward,Not Metro,Concrete,None,"0","3963"
"9588","141","2",UNK,Unknown,"47656","96089",CLO,REG,BUR,Burien,SW,NO,,E,NO,YES,"6",YelRed-Stop,"10",CURRENT,6th Ave SW,70.00000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,70.00000000000,70.00000000000,2015-10-10T00:00:00.000Z,"24",Unknown,"0",6th Ave SW,,N,None,None,Far side,BUR,UNK,1267397.60000000009,"1267398",174595.20000000001,174570.20000000001,"98166",,SW 150th St,Unknown,KCM,Away,2in metal,Band,None,"0","0"
"9589","141","2",UNK,Unknown,"47700","173231",CLO,REG,UNK,Unknown,SW,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,SW 150th St,50.30000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,50.30000000000,50.30000000000,1982-02-15T00:00:00.000Z,"24",Unknown,"0",SW 150th St,,N,UNK,Unknown,Near side,BUR,UNK,1266666.19999999995,"1266641",174547.00000000000,174547.29999999999,"98166",,8th Ave SW,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014682"
"9632","141","2",UNK,Unknown,"50070","60937",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 144th St,158.90000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,158.90000000000,158.90000000000,1982-02-15T00:00:00.000Z,"24",Unknown,"0",S 144th St,,N,UNK,Unknown,Far side,STC,UNK,1273879.00000000000,"1273904",176332.70000000001,176328.60000000001,"98168",,Des Moines Memorial Dr S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014595"
"9635","141","2",UNK,Unknown,"50090","20166",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 152nd St,104.50000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,946.70000000000,104.50000000000,1982-02-15T00:00:00.000Z,"24",Unknown,"0",S 152nd St,,N,UNK,Unknown,Near side,STC,UNK,1272199.30000000005,"1272219",173964.50000000000,173949.29999999999,"98148",,Des Moines Memorial Dr S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014594"
"9636","141","2",YES,None,"50100","149306",ACT,REG,BUR,Burien,SW,NO,,W,NO,YES,"6",YelRed-Stop,"0",CURRENT,8th Ave S,230.00000000000,FM,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,50.00000000000,50.00000000000,1983-01-01T00:00:00.000Z,"24",ADA Access,"0",8th Ave S,,N,None,None,Far middle,BUR,YES,1271638.39999999991,"1271639",173887.79999999999,173912.79999999999,"98148","122",S 152nd St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"1","4228"
"9638","141","2",YES,None,"50110","353625",ACT,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"0",CURRENT,5th Ln S,85.00000000000,FS,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,492.10000000000,85.00000000000,2013-01-15T00:00:00.000Z,"24",Unknown,"0",5th Ln S,,N,None,None,Far side,BUR,YES,1271039.60000000009,"1271040",173898.00000000000,173923.00000000000,"98148","122",S 152nd St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","4230"
"9639","141","2",YES,None,"50120","85275",ACT,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"150",CURRENT,4th Ave S,50.00000000000,NS,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,50.00000000000,50.00000000000,1983-01-01T00:00:00.000Z,"24",Unknown,"0",4th Ave S,,N,None,None,Near side,BUR,YES,1270459.39999999991,"1270460",173907.89999999999,173932.89999999999,"98148","122",S 152nd St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"1","4231"
"9640","141","2",YES,None,"50125","40059",ACT,REG,BUR,Burien,SW,NO,,E,NO,YES,"6",YelRed-Stop,"10",CURRENT,2nd Ave SW,70.00000000000,FS,2002-09-27T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,582.70000000000,70.00000000000,2002-09-27T00:00:00.000Z,"24",Unknown,"72",2nd Ave SW,,N,None,None,Far side,BUR,YES,1268669.00000000000,"1268669",172622.39999999999,172597.39999999999,"98166",121 166 180,SW 156th St,A2 <=6 rts,KCM,Away,2in metal,Base plate,Double,"1","4232"
"9671","141","2",YES,None,"50130","152180",ACT,REG,BUR,Burien,SW,NO,,E,NO,YES,"6",YelRed-Stop,"10",CURRENT,1st Ave S,400.00000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,140.00000000000,140.00000000000,2018-08-02T00:00:00.000Z,"24",Unknown,"0",1st Ave S,,N,None,None,Far side,BUR,YES,1269663.69999999995,"1269663",172602.70000000001,172577.70000000001,"98148",F 180,S 156th St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"1","4233"
"9672","141","2",YES,None,"50140","97047",ACT,REG,BUR,Burien,SW,NO,,E,NO,YES,"6",YelRed-Stop,"10",CURRENT,4th Ave S,120.00000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,120.00000000000,120.00000000000,1982-02-15T00:00:00.000Z,"24",Unknown,"0",4th Ave S,,N,None,None,Far side,BUR,YES,1270680.39999999991,"1270680",172583.70000000001,172558.70000000001,"98148",F 180,S 156th St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"1","4234"
"9673","141","2",YES,None,"50145","250403",ACT,REG,BUR,Burien,SC,NO,,E,NO,YES,"6",YelRed-Stop,"10",CURRENT,Des Moines Memorial Dr S,90.00000000000,FS,2008-06-10T11:18:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,90.00000000000,90.00000000000,2008-06-14T00:00:00.000Z,"24",ADA Access,"0",Des Moines Memorial Dr S,,N,None,None,Far side,STC,YES,1271934.30000000005,"1271935",172564.70000000001,172539.70000000001,"98148",F 180,S 156th Way,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"1","4235"
"9758","141","2",YES,None,"47620","68650",ACT,REG,BUR,Burien,SW,NO,,N,NO,YES,"6",YelRed-Stop,"10",CURRENT,S 160th St,117.00000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,260.00000000000,117.00000000000,2008-09-20T00:00:00.000Z,"24",ADA Access,"0",S 160th St,,N,None,None,Far side,BUR,YES,1269222.10000000009,"1269247",171414.29999999999,171413.70000000001,"98148",121 166,1st Ave S,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,"1","3958"
"9759","141","2",YES,None,"47630","69613",ACT,REG,BUR,Burien,SW,NO,,N,NO,YES,"6",YelRed-Stop,"10",CURRENT,SW 158th St,70.00000000000,FS,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,253.60000000000,70.00000000000,1981-05-15T00:00:00.000Z,"24",ADA Access,"0",SW 158th St,,N,None,None,Far side,BUR,YES,1269237.50000000000,"1269263",172033.50000000000,172032.89999999999,"98148",121 166,1st Ave S,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","3959"
"9760","141","2",UNK,Unknown,"47640","93956",CLO,REG,UNK,Unknown,SW,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,SW 156th St,84.90000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,84.90000000000,84.90000000000,1989-02-02T00:00:00.000Z,"24",Unknown,"0",SW 156th St,,N,UNK,Unknown,Near side,BUR,UNK,1269249.50000000000,"1269275",172526.00000000000,172525.39999999999,"98148",,1st Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014685"
"9791","141","2",YES,None,"50060","23313",ACT,REG,STC,SeaTac,SC,NO,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 140th St,113.00000000000,FS,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,113.00000000000,113.00000000000,1983-01-01T00:00:00.000Z,"24",Unknown,"0",S 140th St,,N,None,None,Far side,STC,YES,1274073.60000000009,"1274049",177675.79999999999,177679.29999999999,"98168","132",Des Moines Memorial Dr S,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,"0","4219"
"9792","141","2",NO,None,"50061","165054",ACT,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"0",CURRENT,Des Moines Memorial Dr S,139.10000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,161.50000000000,139.10000000000,2006-10-11T00:00:00.000Z,"24",Unknown,"0",Des Moines Memorial Dr S,,N,None,None,Far side,BUR,YES,1273766.80000000005,"1273768",176494.10000000001,176519.10000000001,"98168","132",S 144th St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","4220"
