OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"19244","142","0",UNK,None,"59863","241782",CLO,REG,BOE,Boeing Aircraft Corporation,SE,NO,,S,NO,UNK,"0",Unknown,"0",NEXT,Boeing Longacres AcRd,79.00000000000,NS,2001-03-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,1281.00000000000,79.00000000000,2014-06-07T00:00:00.000Z,"24",Unknown,"0",Boeing Longacres AcRd,RAIL,N,None,None,Near side,RNT,UNK,1292541.10000000009,"1292516",171489.60000000001,171490.20000000001,"98057",,Boeing AcRd,Unknown,KCM,Toward,2in metal,Cncrt-asphlt,Single,"1","0"
"19245","142","0",UNK,None,"59864","290500",CLO,REG,RNT,Renton,SE,NO,,E,NO,YES,"0",Unknown,"10",NEXT,Boeing Training AcRd,116.00000000000,FS,1994-09-10T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,1739.00000000000,133.50000000000,2014-06-07T00:00:00.000Z,"24",Unknown,"0",Boeing Training AcRd,,N,None,None,Far side,RNT,UNK,1292711.60000000009,"1292724",172929.29999999999,172907.29999999999,"98057",,SW 16th St,Unknown,KCM,Toward,Light,Band,None,"0","0"
"19246","142","0",UNK,None,"59865","290360",CLO,REG,RNT,Renton,SE,NO,,E,NO,YES,"6",YelRed-Stop,"10",NEXT,Oakesdale Ave SW,74.30000000000,FS,2001-09-28T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,1074.00000000000,74.30000000000,2014-09-27T00:00:00.000Z,"24",Unknown,"7",Oakesdale Ave SW,,N,None,None,Far side,RNT,UNK,1294498.50000000000,"1294499",173100.29999999999,173075.29999999999,"98057",,SW 16th St,Unknown,KCM,Away,2in metal,Base plate,None,"0","0"
"19247","142","0",UNK,None,"59866","290500",CLO,REG,RNT,Renton,SE,NO,,E,NO,UNK,"0",Unknown,"10",NEXT,Oakesdale Ave SW,485.00000000000,NM,1996-09-21T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,485.00000000000,485.00000000000,2014-06-07T00:00:00.000Z,"24",Unknown,"0",Oakesdale Ave SW,,N,None,None,Near middle,RNT,UNK,1293939.89999999991,"1293942",173078.70000000001,173053.79999999999,"98057",,SW 16th St,Unknown,KCM,Toward,Light,Band,None,"0","0"
"19248","142","0",UNK,None,"59867","290360",CLO,REG,RNT,Renton,SE,NO,,E,NO,YES,"6",YelRed-Stop,"10",NEXT,Raymond Ave SW,53.00000000000,NS,2001-09-28T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,53.00000000000,53.00000000000,2014-09-27T00:00:00.000Z,"24",Unknown,"7",Raymond Ave SW,,N,None,None,Near side,RNT,UNK,1295519.50000000000,"1295520",173110.29999999999,173085.29999999999,"98057",,SW 16th St,Unknown,KCM,Away,2in metal,Base plate,None,"0","0"
"19249","142","0",YES,None,"59868","226533",ACT,RL,RNT,Renton,SE,NO,,E,NO,YES,"0",Unknown,"65",NEXT,Lind Ave SW,412.00000000000,NS,2002-02-02T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,412.00000000000,92.10000000000,2014-11-08T00:00:00.000Z,"24",Unknown,"0",Lind Ave SW,,N,None,None,Near side,RNT,YES,1296200.39999999991,"1296201",173117.39999999999,173092.39999999999,"98057",F,SW 16th St,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,"1","5541"
"19250","142","0",UNK,None,"59869","290500",CLO,REG,RNT,Renton,SE,NO,,W,NO,UNK,"0",Unknown,"10",NEXT,Oakesdale Ave SW,595.00000000000,FS,2002-02-02T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,595.00000000000,595.00000000000,2014-06-07T00:00:00.000Z,"24",Unknown,"0",Oakesdale Ave SW,,N,None,None,Far side,RNT,UNK,1293830.10000000009,"1293830",173072.39999999999,173097.39999999999,"98057",,SW 16th St,Unknown,KCM,Away,2in metal,Base plate,None,"0","0"
"19251","142","0",YES,None,"59870","357245",ACT,REG,RNT,Renton,SE,NO,,N,NO,UNK,"0",YelRed-Stop,"100",NEXT,S 4th Pl,250.10000000000,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,250.10000000000,250.10000000000,2013-12-26T00:00:00.000Z,"24",Unknown,"0",S 4th Pl,,N,None,None,Far side,RNT,YES,1298602.30000000005,"1298626",177158.79999999999,177166.60000000001,"98057",F 102 167 169,Rainier Ave S,A2 <=6 rts,KCM,Toward,2in metal,Cncrt-earth,Midsize,"1","5543"
"19281","142","0",UNK,None,"58108","243512",CLO,REG,RNT,Renton,SE,NO,,E,NO,UNK,"0",Unknown,"10",NEXT,Longacres Dr SW,10.00000000000,NS,1987-09-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,998.60000000000,1.50000000000,2008-05-03T00:00:00.000Z,"24",Unknown,"0",Longacres Dr SW,,N,None,None,Near side,RNT,UNK,1293123.80000000005,"1293134",173383.10000000001,173360.20000000001,"98057",,SW Grady Way,Unknown,KCM,Toward,2in metal,Cncrt-asphlt,Single,"0","0"
"19571","142","0",YES,None,"45030","224588",ACT,REG,RNT,Renton,SE,NO,,E,NO,NO,"0",YelRed-Stop,"0",NEXT,Monroe Ave NE,225.00000000000,FM,1996-09-21T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,224.90000000000,204.10000000000,1996-12-28T00:00:00.000Z,"24",Unknown,"0",Monroe Ave NE,,N,None,None,Far middle,RNT,YES,1308959.69999999995,"1308959",183409.50000000000,183384.50000000000,"98056","908",NE 7th St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","3688"
"19572","142","0",YES,None,"45040","292185",ACT,REG,RNT,Renton,SE,NO,,E,NO,NO,"0",None,"0",NEXT,Queen Ave NE,110.00000000000,FS,1996-09-21T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,110.00000000000,45.60000000000,2011-04-18T00:00:00.000Z,"24",Unknown,"0",Queen Ave NE,,N,None,None,Far side,RNT,YES,1310170.60000000009,"1310170",183385.60000000001,183360.60000000001,"98056","908",NE 7th St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"0","3689"
