WKT,OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"POINT (-122.101186704263 47.4626296736193)",26947,142,0,UNK,Unknown,99370,261068,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,NEXT,Private Rd,1704.1,FS,1986-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1704.1,1704.1,1995-01-09T00:00:00.000Z,40,Unknown,0,Private Rd,,N,UNK,Unknown,Far side,KC,UNK,1326809.7,1326806,171362,171337.3,98058,,SE Renton Maple Valley Rd,Unknown,UNK,,Unknown,Unknown,UNK,0,100012472
"POINT (-122.067347028539 47.4385723806251)",27112,142,0,NO,None,99380,257951,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,Cedar Grove Rd SE,40,NS,1986-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1316,201.6,1986-06-28T00:00:00.000Z,40,Unknown,0,Cedar Grove Rd SE,,N,None,None,Near side,KC,YES,1335053.1,1335035,162444,162427.1,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9301
"POINT (-122.063122211246 47.4355825062411)",27113,142,0,NO,None,99382,350547,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,Cedar Grove Rd SE,1300,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,159.9,159.9,1987-02-07T00:00:00.000Z,40,Unknown,0,Cedar Grove Rd SE,,N,None,None,Far side,KC,YES,1336081.5,1336063,161336.8,161319.9,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9302
"POINT (-122.055679912073 47.4292481706173)",27114,142,0,NO,None,99384,350547,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,Unnamed,110,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,3133.9,1351.9,1987-02-07T00:00:00.000Z,40,Unknown,0,Unnamed,,N,None,None,Far side,KC,YES,1337890,1337868,158992.5,158980.3,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9303
"POINT (-122.072984116399 47.4441703471579)",27115,142,0,NO,None,99385,257952,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,201st Pl SE,10.9,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1587,10.9,1987-02-07T00:00:00.000Z,40,Unknown,0,201st Pl SE,,N,None,None,Far side,KC,YES,1333649,1333673,164485.3,164491.2,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9304
"POINT (-122.051588504388 47.4244684971669)",27116,142,0,NO,None,99386,350545,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,Unnamed,80,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,440,440,1987-02-07T00:00:00.000Z,40,Unknown,0,Unnamed,,N,None,None,Far side,KC,YES,1338875,1338853,157232.9,157221,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9305
"POINT (-122.044129169108 47.4157016220635)",27161,142,0,NO,None,99388,354225,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,SE 207th St,560,FM,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,560,248,1987-02-07T00:00:00.000Z,40,Unknown,0,SE 207th St,,N,None,None,Far middle,KC,YES,1340670.8,1340649,154006.6,153994.4,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9306
"POINT (-122.067306570876 47.4387414439834)",27162,142,0,NO,None,99390,257951,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,Cedar Grove Rd SE,239,FS,1986-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1278.6,239,2017-09-23T00:00:00.000Z,40,Unknown,0,Cedar Grove Rd SE,,N,None,None,Far side,KC,YES,1335027.7,1335046,162471.5,162488.6,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,9307
"POINT (-122.038203056691 47.407811009515)",27163,142,0,NO,None,99400,350537,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,90,NEXT,SE 216th Pl,359,FM,1986-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,359,359,2010-04-14T00:00:00.000Z,40,Unknown,0,SE 216th Pl,,N,None,None,Far middle,KC,YES,1342095.8,1342071,151092.6,151093.5,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,9308
"POINT (-122.038027525042 47.4082556792597)",27164,142,0,NO,None,99410,350537,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 216th Pl,199.1,NS,1986-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,199.1,199.1,2010-04-14T00:00:00.000Z,40,Unknown,0,SE 216th Pl,,N,None,None,Near side,KC,YES,1342092.3,1342117,151252.2,151255,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9309
"POINT (-122.053367348847 47.3524062204355)",27809,142,0,UNK,None,99289,103552,CLO,REG,BLD,Black Diamond,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 278th Way,1.4,OP,1997-10-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,286,1.4,2012-06-09T00:00:00.000Z,40,Unknown,0,SE 278th Way,,N,None,None,Opposite to,MV,UNK,1337970.9,1337996,130946.4,130945.4,98038,,216th Ave SE,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.053935582561 47.3579100639769)",27810,142,0,UNK,Unknown,99290,104707,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,NEXT,216th Ave SE,70,NS,1997-10-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,70,70,1998-05-29T00:00:00.000Z,40,Unknown,0,216th Ave SE,,N,UNK,Unknown,Near side,MV,UNK,1337889,1337887,132979.9,132955,98038,,SE 272nd St,Unknown,UNK,,Unknown,Unknown,UNK,0,100012478
"POINT (-122.044101204146 47.3580362010033)",27811,142,0,UNK,Unknown,99291,99039,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,Witte Rd SE,151.2,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,151.2,151.2,1998-01-01T00:00:00.000Z,40,Unknown,0,Witte Rd SE,,N,UNK,Unknown,Near side,MV,UNK,1340324.8,1340325,132937.5,132962.5,98038,,SE 272nd St,Unknown,UNK,,Unknown,Unknown,UNK,0,100012477
"POINT (-122.037320006946 47.3579313791721)",27812,142,0,UNK,Unknown,99292,302942,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,228th Ave SE,49.7,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,49.7,49.7,1998-01-01T00:00:00.000Z,40,Unknown,0,228th Ave SE,,N,UNK,Unknown,Far side,MV,UNK,1342002.5,1342005,132922.7,132897.9,98038,,SE 272nd St,Unknown,UNK,,Unknown,Unknown,UNK,0,100012476
"POINT (-122.021764092033 47.3656946135151)",27813,142,0,UNK,None,99293,173073,CLO,REG,MV,Maple Valley,SE,NO,,N,NO,NO,0,Unknown,0,NEXT,SE 264th St,172,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,172,172,2008-02-23T00:00:00.000Z,40,Unknown,0,SE 264th St,,N,None,None,Far side,MV,UNK,1345879.1,1345904,135666.3,135669.4,98038,,Maple Val- Blk Diam Rd SE,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.020885242418 47.3618258215892)",27814,142,0,YES,None,99294,124665,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,YES,6,YelRed-Stop,70,NEXT,SE Kent-Kangley Rd,134.8,FS,1998-05-30T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,134.8,134.8,2015-02-14T00:00:00.000Z,40,ADA Access,0,SE Kent-Kangley Rd,,N,None,None,Far side,MV,YES,1346074.9,1346100,134252.2,134255,98038,143 143E 168 907,Maple Val- Blk Diam Rd SE,A2 <=6 rts,KCM,Away,2in metal,Base plate,Single,0,9282
"POINT (-122.022240986526 47.3678548135103)",27815,142,0,UNK,None,99295,173074,CLO,REG,MV,Maple Valley,SE,NO,,N,NO,NO,0,Unknown,0,NEXT,SE 261st Pl,70,FS,1998-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,284.4,284.4,2012-05-30T00:00:00.000Z,40,Unknown,0,SE 261st Pl,,N,None,None,Far side,MV,UNK,1345772.9,1345798,136456,136459.1,98038,,Maple Val- Blk Diam Rd SE,Unknown,KCM,Away,2in metal,Cncrt-earth,None,0,0
"POINT (-122.024555355589 47.3746682939404)",27816,142,0,YES,None,99296,113919,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 253rd Pl,55,NS,1998-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,922.4,55,1998-10-01T00:00:00.000Z,40,Unknown,0,SE 253rd Pl,,N,None,None,Near side,MV,YES,1345240.7,1345263,138941.8,138953,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,Single,0,9284
"POINT (-122.031698549546 47.3830758506717)",27817,142,0,YES,None,99297,80553,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 244th St,116,FS,1998-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,116,116,1998-05-30T00:00:00.000Z,40,Unknown,0,SE 244th St,,N,None,None,Far side,MV,YES,1343524.5,1343541,142028.1,142046.9,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-asphlt,Single,0,9285
"POINT (-122.036948252792 47.3854288890232)",27818,142,0,UNK,Unknown,99298,122698,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,NEXT,228th Ave SE,87.09999999999999,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1089.2,87.09999999999999,1998-01-01T00:00:00.000Z,40,Unknown,0,228th Ave SE,,N,UNK,Unknown,Near side,MV,UNK,1342236.7,1342254,142906.9,142925.4,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012475
"POINT (-122.041200583305 47.3879288684891)",27819,142,0,UNK,Unknown,99299,94422,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,NEXT,225th Ave SE,191.5,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,445.9,191.5,1998-01-01T00:00:00.000Z,40,Unknown,0,225th Ave SE,,N,UNK,Unknown,Near side,MV,UNK,1341198.3,1341215,143835.1,143853.7,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012474
"POINT (-122.01939147252 47.3548564547853)",27920,142,0,YES,Unknown,99301,259930,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,YES,6,YelRed-Stop,0,NEXT,SE Maple Ridge Dr,155,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,155,155,2016-10-11T00:00:00.000Z,40,Unknown,0,SE Maple Ridge Dr,,N,Unknown,Unknown,Far side,MV,YES,1346406.3,1346431,131704.3,131707.4,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Unknown,0,100012285
"POINT (-122.019125777171 47.3515021734122)",27921,142,0,YES,None,99303,260041,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,SE 280th St,280,FS,2003-09-19T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,280,280,2010-10-02T00:00:00.000Z,40,Unknown,0,SE 280th St,,N,None,None,Far side,MV,YES,1346453.1,1346478,130482.1,130483,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,9287
"POINT (-122.022549945791 47.3613891312422)",27922,142,0,UNK,None,99304,36861,CLO,REG,MV,Maple Valley,SE,NO,,W,NO,UNK,0,Unknown,10,NEXT,Unnamed,118,FM,2005-06-17T12:32:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,118,118,2009-02-21T00:00:00.000Z,40,Unknown,0,Unnamed,,N,None,None,Far middle,MV,UNK,1345687.3,1345685,134077.2,134102.1,98038,,SE Kent-Kangley Rd,Unknown,KCM,Away,2in metal,Base plate,None,0,0
"POINT (-122.02012564663 47.3614277227437)",27923,142,0,UNK,None,99305,309393,CLO,REG,MV,Maple Valley,SE,NO,,E,NO,UNK,0,Unknown,10,NEXT,Maple Val- Blk Diam Rd SE,200,FS,2005-06-17T12:33:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,194,194,2009-10-03T00:00:00.000Z,40,Unknown,0,Maple Val- Blk Diam Rd SE,,N,None,None,Far side,MV,UNK,1346284.4,1346286,134131.9,134106.9,98038,,SE Kent-Kangley Rd,Unknown,KCM,Away,2in metal,Base plate,None,0,0
"POINT (-122.019242296714 47.3504135540251)",27925,142,0,YES,None,99312,173136,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,SE 280th St,115,FS,2003-09-19T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,238.5,115,2003-09-19T00:00:00.000Z,40,Unknown,0,SE 280th St,,N,None,None,Far side,MV,YES,1346467.7,1346443,130087.3,130086.4,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,9289
"POINT (-122.063673511789 47.4361701347256)",27926,142,0,NO,None,99318,258726,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,Cedar Grove Rd SE,1060,NM,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1060.5,89.09999999999999,2017-09-22T00:00:00.000Z,40,Unknown,0,Cedar Grove Rd SE,,N,None,None,Far side,KC,YES,1335912.1,1335930,161519.3,161536.4,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9290
"POINT (-122.022541591298 47.3682958305575)",29193,142,0,LTD,None,99436,173074,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,SE 260th St,179.8,FS,1998-02-08T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,454,179.8,2017-09-22T00:00:00.000Z,40,Unknown,0,SE 260th St,,N,None,None,Far side,MV,YES,1345750.6,1345726,136624.2,136621.1,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,9328
"POINT (-122.020845459589 47.3606072320372)",29194,142,0,YES,None,99437,120860,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,SE Kent-Kangley Rd,307,FM,1998-05-30T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,307,307,2015-02-14T00:00:00.000Z,40,Unknown,0,SE Kent-Kangley Rd,,N,None,None,Far middle,MV,YES,1346127.9,1346103,133813.5,133810.4,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,9329
"POINT (-122.028404736188 47.3594323618244)",29195,142,0,UNK,Unknown,99438,91910,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,NEXT,235th Ave SE,91.5,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,474.7,91.5,1998-01-01T00:00:00.000Z,40,Unknown,0,235th Ave SE,,N,UNK,Unknown,Far side,MV,UNK,1344211.6,1344223,133432.9,133410.9,98038,,SE Kent-Kangley Rd,Unknown,UNK,,Unknown,Unknown,UNK,0,100012467
"POINT (-122.037344160402 47.357928928923)",29196,142,0,UNK,Unknown,99439,302942,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,NEXT,228th Ave SE,42.8,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,42.8,42.8,1998-01-01T00:00:00.000Z,40,Unknown,0,228th Ave SE,,N,UNK,Unknown,Near side,MV,UNK,1341995.6,1341999,132921.9,132897.1,98038,,SE 272nd St,Unknown,UNK,,Unknown,Unknown,UNK,0,100012466
"POINT (-122.053572533062 47.3522085175188)",29198,142,0,UNK,None,99445,103552,CLO,REG,BLD,Black Diamond,SE,NO,,S,NO,UNK,0,None,10,NEXT,SE 278th Way,74.3,FS,1997-10-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,213.1,74.3,2012-06-09T00:00:00.000Z,40,Unknown,0,SE 278th Way,,N,None,None,Far side,MV,UNK,1337968.5,1337944,130873.5,130874.1,98038,,216th Ave SE,Unknown,KCM,Away,2in metal,Base plate,None,0,0
"POINT (-122.043757833457 47.4155399811653)",29945,142,0,NO,None,99412,354225,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 207th St,620,NM,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,657.1,150.9,1987-02-07T00:00:00.000Z,40,Unknown,0,SE 207th St,,N,None,None,Near middle,KC,YES,1340718,1340740,153921.8,153934,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9311
"POINT (-122.051117325814 47.4241870374013)",29947,142,0,NO,None,99414,350545,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 206th St,2720,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,587,314.8,2005-06-04T00:00:00.000Z,40,Unknown,0,SE 206th St,,N,None,None,Far side,KC,YES,1338946.3,1338968,157104.3,157116.5,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9313
"POINT (-122.04280038554 47.3888456676333)",29948,142,0,UNK,Unknown,99415,76911,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,SE 237th St,306.6,FS,2000-05-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,327.2,306.6,2005-04-12T00:00:00.000Z,40,Unknown,0,SE 237th St,,N,UNK,Unknown,Far side,MV,UNK,1340807.1,1340824,144175.5,144194.3,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012471
"POINT (-122.055499533843 47.4293098867768)",29949,142,0,NO,None,99416,350547,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,N,NO,UNK,0,Unknown,0,NEXT,SE 206th St,4660,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,3136.9,1348.9,2005-06-04T00:00:00.000Z,40,Unknown,0,SE 206th St,,N,None,None,Far side,KC,YES,1337891.5,1337913,158989.9,159002.1,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9314
"POINT (-122.044891075688 47.3961308389415)",29952,142,0,YES,None,99420,350538,ACT,REG,DOT,State Dept. of Transportation,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,SE 231st St,580,NM,1985-06-28T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,3572,67.59999999999999,1985-06-28T00:00:00.000Z,40,Unknown,0,SE 231st St,,N,None,None,Near middle,KC,YES,1340373.2,1340348,146856.7,146859.5,98038,143 143E 907,Renton Maple Valley Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,9317
"POINT (-122.044468069753 47.3892048551786)",29953,142,0,YES,None,99421,93284,ACT,REG,MV,Maple Valley,SE,NO,,W,NO,UNK,0,Unknown,0,NEXT,222nd Pl SE,3.7,FS,1997-10-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,194,3.7,2015-11-17T00:00:00.000Z,40,Unknown,0,222nd Pl SE,,N,None,None,Far side,MV,YES,1340413,1340413,144306.8,144331.8,98038,143 143E 907,SE 237th St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,0,9318
"POINT (-122.042689794028 47.3886028259341)",29999,142,0,YES,None,99422,76911,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,SE 237th St,385,FS,1998-05-30T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,248.8,248.8,2013-03-01T00:00:00.000Z,40,Unknown,0,SE 237th St,,N,None,None,Far side,MV,YES,1340866.3,1340850,144124.1,144105.3,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-asphlt,None,0,9319
"POINT (-122.040160922637 47.3873145374199)",30000,142,0,YES,None,99423,94422,ACT,REG,MV,Maple Valley,SE,NO,,N,NO,UNK,0,Unknown,10,NEXT,SE 240th St,105,FS,2000-09-16T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,105.1,105.1,2000-09-16T00:00:00.000Z,40,Unknown,0,SE 240th St,,N,None,None,Far side,MV,YES,1341451.6,1341469,143607.1,143625.6,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,0,9320
"POINT (-122.038900392451 47.3864001247225)",30112,142,0,YES,None,99424,147850,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,10,NEXT,SE 240th St,350,FS,2000-09-16T04:30:00.000Z,2019-01-31T14:12:00.000Z,2019-04-04T00:00:00.000Z,509.9,350,2019-01-31T00:00:00.000Z,40,Unknown,0,SE 240th St,,N,None,None,Far side,MV,YES,1341792.8,1341776,143306,143287.2,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,9321
"POINT (-122.045599569287 47.393426130417)",30113,142,0,UNK,Unknown,99425,42618,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,NEXT,SE Wax Rd,226,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,226,226,1998-01-01T00:00:00.000Z,40,Unknown,0,SE Wax Rd,,N,UNK,Unknown,Near side,MV,UNK,1340180.8,1340157,145868.6,145875.8,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012470
"POINT (-122.041478892265 47.3880920556968)",30114,142,0,UNK,Unknown,99426,94422,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,225th Ave SE,100.2,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,537.2,100.2,1998-01-01T00:00:00.000Z,40,Unknown,0,225th Ave SE,,N,UNK,Unknown,Far side,MV,UNK,1341130.1,1341147,143895.7,143914.3,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012469
"POINT (-122.036989188445 47.3854534046984)",30115,142,0,UNK,Unknown,99427,122698,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,NEXT,228th Ave SE,73.59999999999999,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,1102.7,73.59999999999999,1998-01-01T00:00:00.000Z,40,Unknown,0,228th Ave SE,,N,UNK,Unknown,Far side,MV,UNK,1342226.7,1342244,142916,142934.5,98038,,Maple Val- Blk Diam Rd SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100012468
"POINT (-122.032988650267 47.3835288547405)",30116,142,0,YES,None,99428,80553,ACT,REG,MV,Maple Valley,SE,NO,,E,NO,UNK,0,Unknown,10,NEXT,231st Ave SE,116,FS,1998-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,473.5,116,1998-05-30T00:00:00.000Z,40,Unknown,0,231st Ave SE,,N,None,None,Far side,MV,YES,1343236.4,1343224,142238.7,142217.1,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,9322
"POINT (-122.025139291966 47.3751414202577)",30117,142,0,YES,None,99429,48984,ACT,REG,MV,Maple Valley,SE,NO,,S,NO,UNK,0,Unknown,0,NEXT,SE 253rd Pl,165,NS,1998-10-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-04-04T00:00:00.000Z,88.40000000000001,18.8,1998-10-01T00:00:00.000Z,40,Unknown,0,SE 253rd Pl,,N,None,None,Near side,MV,YES,1345143.1,1345121,139139,139127.8,98038,143 143E 907,Maple Val- Blk Diam Rd SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,9323
